訂單編號,顧客姓名,購買次數,訂單日期,訂單時間,宅配地址(縣),訂單來源,訂單金額,訂購數量,運費,綜合巧克力禮盒,柴燒黑糖巧克力,100%無糖巧克力磚,95%巧克力磚,85%巧克力磚,75%巧克力磚,65%巧克力磚,紅藜巧克力BAR,牛奶巧克力BAR,洛神花巧克力BAR,杏仁巧克力豆,天然可可豆茶,95%黑巧克力冰淇淋,烘培可可豆,杏仁可可瓦片,海鹽巧克力BAR,花生巧克力BAR,抹茶拿鐵生巧克力,經典生巧克力,65%巧克力禮盒,75%巧克力禮盒,85%巧克力禮盒,95%巧克力禮盒,草莓季限定款巧克力禮盒
545,林純華,8,2021/6/14,,金門縣,品牌官網,5977,13,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
731,邱秀菊,19,2021/6/14,,連江縣,推薦分潤,3769,10,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1555,張杏如,8,2021/6/14,,南投縣,品牌官網,2799,8,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
212,王邦臻,5,2021/6/15,15:56,臺北市,品牌官網,1060,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,林純華,4,2021/6/15,,臺南市,FB,4988,12,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0
1112,洪佩琪,7,2021/6/15,,澎湖縣,推薦分潤,5696,13,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1
1522,吳昱瑄,4,2021/6/15,,臺東縣,品牌官網,5486,13,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
424,游雲雅,6,2021/6/16,,澎湖縣,LINE,4619,13,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0
939,林美玉,17,2021/6/16,,雲林縣,LINE,4338,12,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
1540,林大欽,8,2021/6/16,,花蓮縣,FB,5867,14,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
1640,吳昱瑄,10,2021/6/16,,臺南市,品牌官網,5517,12,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
213,Yi-Lan Hsu,5,2021/6/17,22:13,台北市,品牌官網,1150,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
824,葉紋豪,6,2021/6/17,,連江縣,品牌官網,6018,15,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0
1511,潘思綺,7,2021/6/17,,澎湖縣,品牌官網,5178,13,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
317,林香伶,5,2021/6/18,,新竹市,LINE,4728,11,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
541,張湘羚,4,2021/6/18,,臺北市,LINE,4489,13,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
750,唐翊,7,2021/6/18,,新竹縣,推薦分潤,4329,13,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
1302,劉書瑾,3,2021/6/18,,高雄市,LINE,2979,9,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1487,林大欽,10,2021/6/18,,屏東縣,品牌官網,4616,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1
540,頂秋雯,8,2021/6/19,,嘉義市,推薦分潤,5217,12,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
668,林美玉,8,2021/6/19,,彰化縣,品牌官網,4767,11,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
1029,詹賀盛,9,2021/6/19,,南投縣,LINE,5397,12,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1136,陳雅玲,4,2021/6/19,,南投縣,LINE,6036,14,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
387,侯嘉穎,6,2021/6/20,,桃園市,LINE,5418,14,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0
642,Paul Wu,4,2021/6/20,,屏東縣,品牌官網,4868,14,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1
897,許淑鈴,7,2021/6/20,,臺北市,LINE,3848,8,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
952,邱秀菊,25,2021/6/20,,新竹縣,品牌官網,4148,11,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1310,吳雅莉,6,2021/6/20,,新竹縣,FB,6376,15,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1
1399,宋秉紋,8,2021/6/20,,臺南市,推薦分潤,5117,13,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
1506,劉書瑾,8,2021/6/20,,金門縣,LINE,2149,5,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
688,劉華融,11,2021/6/21,,臺東縣,LINE,5537,13,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
850,秦嘉翎,6,2021/6/21,,苗栗縣,LINE,3989,10,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
866,Paul Wu,6,2021/6/21,,新竹縣,LINE,4137,9,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
332,羅子琦,6,2021/6/22,,屏東縣,推薦分潤,3829,11,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1064,朱致群,4,2021/6/22,,新北市,FB,6096,13,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
1247,陳子崴,19,2021/6/22,,新北市,推薦分潤,4848,13,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
1535,李沛錞,12,2021/6/22,,澎湖縣,品牌官網,5687,15,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1
636,游雲雅,7,2021/6/23,,高雄市,品牌官網,4120,13,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
918,Paul Wu,6,2021/6/23,,高雄市,品牌官網,4827,11,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
1588,丁志豪,6,2021/6/23,,雲林縣,品牌官網,3789,11,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
502,吳昱瑄,6,2021/6/24,,臺中市,LINE,5596,13,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
1556,陳世賢,5,2021/6/24,,桃園市,推薦分潤,4478,12,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
1625,孫佳華,6,2021/6/24,,新竹市,LINE,4269,11,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
1127,王家傳,8,2021/6/25,,彰化縣,LINE,4219,12,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
214,黃怡瑛,7,2021/6/26,03:01,新北市,FB,1989,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
215,陳世賢,11,2021/6/26,10:44,屏東縣,品牌官網,460,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,頂秋雯,8,2021/6/26,,金門縣,品牌官網,3369,9,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1226,鄭哲智,6,2021/6/26,,臺東縣,推薦分潤,5967,15,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
771,頂秋雯,6,2021/6/27,,基隆市,品牌官網,5816,12,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1
987,林美均,7,2021/6/27,,南投縣,FB,5497,15,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
1355,鄧月新,7,2021/6/27,,宜蘭縣,品牌官網,6267,15,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
1620,盧國濱,6,2021/6/27,,臺東縣,推薦分潤,4028,10,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
1647,王家傳,13,2021/6/27,,新竹市,推薦分潤,6066,14,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
349,林辰安,7,2021/6/28,,雲林縣,推薦分潤,4696,10,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
1471,邱雨晴,8,2021/6/28,,高雄市,推薦分潤,3597,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1591,陳惠娟,3,2021/6/28,,彰化縣,推薦分潤,5567,14,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
359,李俊宏,7,2021/6/29,,南投縣,品牌官網,5317,14,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
544,Paul Wu,10,2021/6/29,,花蓮縣,LINE,2889,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1465,王秀玲,8,2021/6/29,,桃園市,品牌官網,2430,8,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
598,秦嘉翎,7,2021/6/30,,雲林縣,FB,5896,13,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1
936,朱致群,4,2021/6/30,,新竹市,推薦分潤,5046,11,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1
1295,吳旻桓,4,2021/6/30,,嘉義縣,品牌官網,3449,10,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
216,余克裕,7,2021/7/1,18:51,新竹縣,品牌官網,1500,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,高鳳玲,8,2021/7/1,20:55,台中市,LINE,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
300,李翠玲,4,2021/7/1,,屏東縣,FB,5726,12,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
1488,林美玉,6,2021/7/1,,基隆市,FB,5288,13,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
1530,宋秉紋,8,2021/7/1,,高雄市,LINE,6236,14,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1
1622,張湘羚,8,2021/7/1,,臺東縣,品牌官網,5227,11,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0
1655,李翠玲,8,2021/7/1,,南投縣,品牌官網,3297,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
371,伯承宗,10,2021/7/2,,新竹市,推薦分潤,6097,15,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0
1345,許左岸,7,2021/7/2,,花蓮縣,LINE,3698,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
427,蘇家儀,9,2021/7/3,,新竹縣,FB,6226,14,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
692,許婉菱,9,2021/7/3,,新竹縣,LINE,3688,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1431,田慶山,5,2021/7/3,,南投縣,品牌官網,5626,12,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1
325,吳怡萱,5,2021/7/4,,南投縣,品牌官網,6985,14,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1
521,陳雅玲,8,2021/7/4,,高雄市,FB,4718,12,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
573,邱秀菊,17,2021/7/4,,彰化縣,推薦分潤,6086,15,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
821,朱致群,7,2021/7/4,,澎湖縣,品牌官網,3378,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
873,董昭男,7,2021/7/4,,基隆市,推薦分潤,5427,14,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
962,陳惠娟,10,2021/7/4,,宜蘭縣,LINE,5525,11,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1
1110,蘇家儀,6,2021/7/4,,桃園市,FB,5987,14,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
1422,李沛錞,7,2021/7/4,,苗栗縣,FB,6666,15,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1
1542,吳怡萱,7,2021/7/4,,連江縣,LINE,3770,12,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
218,Tien RI,10,2021/7/5,16:16,屏東縣,品牌官網,760,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345,董昭男,9,2021/7/5,,宜蘭縣,LINE,3778,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
363,孫佳華,6,2021/7/5,,新北市,LINE,4528,12,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
644,李芷瑄,10,2021/7/5,,連江縣,推薦分潤,5616,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1
806,吳秋燕,7,2021/7/5,,臺東縣,推薦分潤,3648,9,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
860,侯嘉穎,4,2021/7/5,,澎湖縣,推薦分潤,6367,16,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1077,邱雨晴,6,2021/7/5,,嘉義市,FB,4928,11,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1299,邱韶恩,8,2021/7/5,,高雄市,LINE,6116,14,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1
368,吳建宜,8,2021/7/6,,嘉義縣,FB,5267,14,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
455,吳怡萱,6,2021/7/6,,花蓮縣,推薦分潤,5077,13,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1
497,吳瑤玲,9,2021/7/6,,臺東縣,LINE,4618,13,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
928,許哲彰,14,2021/7/6,,花蓮縣,品牌官網,7066,15,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0
1513,吳秋燕,8,2021/7/6,,新竹市,推薦分潤,5518,14,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0
1008,林衣緹,7,2021/7/7,,宜蘭縣,品牌官網,3848,11,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1405,林大欽,6,2021/7/7,,彰化縣,LINE,4788,13,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
378,陳煜棠,5,2021/7/8,,澎湖縣,品牌官網,4379,11,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
1528,鄧月新,5,2021/7/8,,臺北市,FB,6076,14,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
461,許婉菱,8,2021/7/9,,雲林縣,品牌官網,5547,13,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0
733,林美玉,6,2021/7/9,,臺南市,FB,3528,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
1381,陳雅玲,11,2021/7/9,,臺北市,LINE,4119,13,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
362,侯嘉穎,11,2021/7/10,,嘉義市,推薦分潤,4368,11,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
585,吳怡萱,7,2021/7/10,,高雄市,LINE,4768,12,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
887,鄭哲智,10,2021/7/10,,連江縣,品牌官網,5277,13,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1380,陳煜棠,6,2021/7/10,,屏東縣,推薦分潤,3869,11,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0
422,李俊宏,6,2021/7/11,,臺東縣,品牌官網,3289,8,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
890,頂秋雯,6,2021/7/11,,雲林縣,品牌官網,4237,10,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1
1204,林辰安,5,2021/7/11,,基隆市,LINE,3718,9,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
1393,呂沂伶,7,2021/7/11,,臺南市,FB,4289,12,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0
1440,傅偉茹,5,2021/7/11,,嘉義縣,品牌官網,6637,16,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
309,董昭男,8,2021/7/12,,花蓮縣,LINE,6036,13,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1
701,王家傳,4,2021/7/12,,屏東縣,推薦分潤,4099,12,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1408,鄭哲智,8,2021/7/12,,桃園市,品牌官網,5746,13,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1
1436,陳世賢,8,2021/7/13,,新竹縣,LINE,5636,11,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
1463,黃振德,4,2021/7/13,,高雄市,LINE,4497,12,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
295,葉葉蒨文,5,2021/7/14,,金門縣,LINE,5466,12,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1
388,林辰安,5,2021/7/14,,嘉義市,LINE,4947,12,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0
748,吳旻桓,5,2021/7/14,,臺東縣,LINE,5627,14,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1
528,吳怡萱,7,2021/7/15,,南投縣,品牌官網,4929,13,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1235,蕭幼蘋,25,2021/7/15,,雲林縣,LINE,4448,12,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1477,羅子琦,7,2021/7/15,,彰化縣,推薦分潤,5567,12,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0
219,王一雄,6,2021/7/16,20:17,高雄市,FB,3000,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,張湘羚,8,2021/7/16,,臺東縣,推薦分潤,5667,15,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1
761,鍾沐勻,8,2021/7/16,,新竹縣,推薦分潤,7625,18,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
220,馬慧英,5,2021/7/17,16:05,台南市,品牌官網,1500,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,張杏如,6,2021/7/17,,臺東縣,推薦分潤,4678,11,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
466,伯承宗,6,2021/7/17,,新竹市,推薦分潤,5338,13,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
221,高麗雪,7,2021/7/18,19:09,彰化縣,FB,1500,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,蔡月桃,8,2021/7/18,,基隆市,品牌官網,4738,11,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
637,朱致群,5,2021/7/18,,南投縣,FB,4838,12,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
895,林靜微,3,2021/7/18,,臺中市,推薦分潤,5487,13,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
1237,張湘羚,5,2021/7/18,,連江縣,推薦分潤,4747,12,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1
222,Yun-Feng Chiang,8,2021/7/19,15:53,高雄市,品牌官網,1620,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
986,蔡月桃,8,2021/7/19,,屏東縣,LINE,5596,12,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1152,陳惠娟,10,2021/7/19,,雲林縣,LINE,6696,16,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
1473,秦嘉翎,8,2021/7/19,,桃園市,品牌官網,3288,7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
672,許永朋,5,2021/7/20,,臺南市,FB,4618,11,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
732,劉書瑾,5,2021/7/20,,屏東縣,品牌官網,4668,12,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0
784,傅偉茹,6,2021/7/20,,基隆市,品牌官網,5677,13,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
1119,邱雨晴,6,2021/7/20,,雲林縣,推薦分潤,4549,13,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1632,林香伶,4,2021/7/20,,基隆市,品牌官網,4038,11,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1
223,陳怡瑜,12,2021/7/21,10:14,新北市,品牌官網,2190,7,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,陳雅玲,9,2021/7/21,16:05,新北市,品牌官網,1500,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,林辰安,10,2021/7/21,,新竹市,推薦分潤,4788,12,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
1075,何讚美,6,2021/7/21,,苗栗縣,品牌官網,5429,16,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0
1193,唐翊,8,2021/7/21,,花蓮縣,品牌官網,5668,16,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
1353,Paul Wu,7,2021/7/21,,連江縣,LINE,2649,8,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1635,王琬婷,6,2021/7/21,,宜蘭縣,LINE,3439,10,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
225,謝尚諶,3,2021/7/22,15:34,新北市,FB,3000,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,吳雅莉,7,2021/7/22,,高雄市,LINE,3879,11,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1306,邱秀菊,8,2021/7/22,,屏東縣,LINE,6217,15,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1
310,許永朋,6,2021/7/23,,南投縣,品牌官網,4597,10,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
1149,Paul Wu,4,2021/7/23,,宜蘭縣,LINE,5147,12,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
1303,孫佳華,10,2021/7/23,,臺南市,品牌官網,2399,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
494,李沛錞,8,2021/7/24,,彰化縣,LINE,5697,14,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
501,秦嘉翎,9,2021/7/24,,臺中市,LINE,4428,12,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1
1041,何讚美,6,2021/7/24,,雲林縣,推薦分潤,4978,12,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0
1325,劉華融,5,2021/7/24,,嘉義縣,FB,4678,11,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
429,吳秋燕,6,2021/7/25,,臺南市,品牌官網,7765,18,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
